title,content,thumbnail,category,publish_date_str,author_username
"Presiden FIFA Diklaim Bakal ke Malaysia di Tengah Kasus FAM, Ada Apa?","Presiden FIFA Gianni Infantino dilaporkan akan berkunjung ke Malaysia di tengah kasus yang dialami Asosiasi Sepak Bola Malaysia (FAM).
Saat ini FAM sedang mengajukan banding atas hukuman FIFA untuk kasus penggunaan dokumen palsu dalam naturalisasi tujuh pemain timnas Malaysia.
Karena kasus tersebut, FAM didenda sebesar 350.000 franc Swiss atau setara dengan Rp7,3 miliar, sedangkan ketujuh pemain yang terkait masalah ini: Facundo Garces, Jon Irazabal, Gabriel Palmero, Rodrigo Holgado, Imanol Machuca, Hector Hevel, dan Joao Figueiredo didenda 2.000 franc Swiss dan larangan bermain selama 12 bulan.
Akan tetapi, di tengah kasus yang masih berjalan itu Presiden FIFA dilaporkan akan datang ke Malaysia. Menurut Metro, Gianni Infantino akan menghadiri Konferensi Tingkat Tinggi (KTT) ASEAN ke-47 tahun 2025 pada 26-28 Oktober.
Acara tersebut juga dikabarkan akan dihadiri Presiden Amerika Serikat, Donald Trump.
Dalam pemberitaan itu disebutkan, salah satu sumber dari FAM mengatakan, Infantino tidak saja menghadiri KTT ASEAN, namun juga menyaksikan penandatanganan perjanjian pengembangan sepak bola ASEAN, yang dianggap sebagai langkah penting memperkuat ekosistem sepak bola di Asia Tenggara.
Kemudian Infantino akan menghadiri acara resmi ke Pemusatan Latihan Nasional (NTC) di Putrajaya. Kunjungan itu akan memberikan kesempatan bagi perwakilan FIFA meninjau fasilitas modern yang dikembangkan untuk mendukung visi jangka panjang sepak bola Malaysia.
Presiden FIFA dijadwalkan memiliki agenda yang padat di Malaysia. Karena akan berkunjung ke program Sepak Bola untuk Sekolah di Kelana Jaya. Program ini untuk mendorong partisipasi siswa dalam sepak bola melalui pendekatan pendidikan dan komunitas.
Kunjungan Infantino ke Malaysia ini disebut akan meningkatkan profil sepak bola Malaysia. Selain itu memberikan kesempatan memperkuat hubungan strategis Malaysia dengan FIFA, salah satunya dalam mencari dukungan di bidang infrastruktur, pelatihan, dan program komunitas.",https://akcdn.detik.net.id/visual/2025/09/25/thumbnail-video-1758762583742_169.jpeg?w=650&q=90,sepakbola,"Selasa, 21 Okt 2025 23:00 WIB",CNN Indonesia
STY Sedih Indonesia Gagal ke Piala Dunia 2026,"Shin Tae Yong turut sedih dengan kegagalan Timnas Indonesia lolos ke Piala Dunia 2026.
Dalam sesi wawancara dengan Goalpost, Shin bicara soal perasaannya tentang Timnas Indonesia. Ia ditanya terkait hal apa yang membuatnya sedih dari yang terjadi di Timnas Indonesia belakangan ini.
Mantan pelatih Ulsan HD itu tak bisa menutupi diri sedih karena Jay Idzes dan kawan-kawan tidak bisa melangkah ke pesta sepak bola dunia tersebut.
""[Yang paling membuat sedih] Tentu saja karena mereka gagal ke Piala Dunia. Tapi secara permainan seharusnya mereka lebih detail mempersiapkannya, misalnya bagaimana menghadapi Irak, seharusnya mereka lebih mempersiapkan,"" ujar Shin.
STY juga bicara terkait ekspektasi lolos di babak ketiga Piala Dunia 2026. Menurutnya saat itu peluang Timnas Indonesia menembus Piala Dunia 2026 ada buat Timnas Indonesia.
""Memang sudah bukan [saya yang melatih] tapi saya sempat berpikir, kalau kami bisa persiapkan sedikit lebih baik, mungkin bisa langsung lolos lewat babak ketiga. Harapan itu besar waktu itu,"" tuturnya.
Selain itu, STY menyebut dirinya terbuka untuk kembali melatih Timnas Indonesia seiring kosongnya kursi pelatih Timnas Indonesia saat ini.
Sejumlah nama mencuat sebagai calon pelatih yang diharapkan oleh suporter Timnas Indonesia. Salah satu nama yang muncul adalah Shin Tae Yong yang merupakan pelatih Timnas Indonesia 2019-2024.
""Kalau nanti ada tawaran tentu saya akan pertimbangkan. Tapi prinsip saya, kalau ada tawaran yang baik, saya terbuka ke mana saja,"" ucapnya.",https://akcdn.detik.net.id/visual/2024/12/03/persiapan-timnas-indonesia-jelang-piala-aff-2_169.jpeg?w=650&q=90,sepakbola,"Selasa, 21 Okt 2025 22:18 WIB",CNN Indonesia
"Hasil French Open: Alwi Farhan Hajar Alex Lanier, Lolos ke 16 besar","Alwi Farhan berhasil mengalahkan Alex Lanier dengan skor 21-15, 21-16 dalam laga babak pertama French Open 2025, Selasa (21/10).
Laga Alwi vs Lanier berlangsung ketat di awal gim pertama. Pada kedudukan 5-5, Alwi mendapatkan momentum dan merebut empat poin berikutnya untuk unggul 9-5. Alwi lalu menutup interval dengan skor 11-7.
Selepas interval, Alwi terus berusaha menjaga keunggulan atas Lanier. Selisih empat angka tercipta di kedudukan 14-10 setelah pukulan Lanier keluar.
Alwi terus menguasai pertarungan reli dengan baik. Smes keras ke arah forehand tidak bisa dikembalikan dengan baik oleh Lanier. 16-10 untuk Alwi.
Selisih poin melebar jadi tujuh angka pada kedudukan 19-12. Alwi lalu mendapatkan game point di angka 20-14.
Sempat gagal di kesempatan pertama karena smesnya membentur net, Alwi menuntaskan perlawanan Lanier lewat netting silang. Skor 21-15 untuk Alwi.
Masuk ke gim kedua, pertarungan yang lebih ketat tersaji di lapangan. Skor imbang terjadi hingga angka 9-9.
Pada momen itu, Alwi berhasil menunjukkan serangan beruntun yang diakhiri backhand smash ke ruang kosong. Alwi lalu merebut poin selanjutnya dan memimpin 11-9 di interval.
Memasuki paruh akhir, Alwi berusaha keras mempertahankan keunggulan. Walau Lanier memberikan perlawanan lebih keras, Alwi masih bisa unggul dua poin di angka 15-13.
Selisih dua angka kembali terjadi di angka 16-14. Smes silang Alwi tidak bisa ditahan oleh Lanier.
Jarak melebar jadi tiga angka pada kedudukan 18-15. Smes lurus Alwi tidak bisa ditahan oleh Lanier.
Alwi lalu meraih match point di angka 20-16 setelah memenangkan adu net. Alwi langsung menuntaskan perlawanan di kesempatan pertama.
Serangan beruntun diakhiri smes keras di depan net. Alwi menang 21-16 di gim kedua.",https://akcdn.detik.net.id/visual/2025/07/15/alwi-farhan-1752547970999_169.jpeg?w=650&q=90,raket,"Selasa, 21 Okt 2025 21:45 WIB",CNN Indonesia
"Maguire Diminati Al Nassr, Ditawari Gaji Rp11,1 Miliar Per Pekan","Bek Manchester United, Harry Maguire diminati oleh klub papan atas Arab Saudi, Al Nassr.
Dilansir dari Mirror, kontrak Maguire bersama MU akan habis pada Juni 2026 mendatang. Dengan situasi ini, Maguire akan bebas berbicara dengan klub lain pada bursa transfer Januari.
Bermain di Arab Saudi bisa menjadi tujuan buat Maguire. Apalagi, mengingat usia pemain Inggris itu yang sudah menginjak 32 tahun.
Kontrak yang ditawarkan klub-klub Arab Saudi pun cenderung menggiurkan. Kabarnya, Maguire dapat tawaran gaji 500 ribu poundsterling atau setara Rp11,1 miliar per pekan.
Selain Al Nassr, klub Arab Saudi lainnya Al Etifaq juga menaruh minat. Dua klub ini akan melihat situasi Maguire di MU.
Kabar terbaru MU tengah mempertimbangkan untuk memberikan kontrak baru buat Maguire. Pembicaraan terkait kontrak baru ini akan dilakukan dalam beberapa pekan ke depan.
Maguire disebut menyadari bahwa bermain di Arab Saudi akan memengaruhi peluangnya untuk terus bermain di timnas Inggris.
Maguire juga ingin memastikan akan tetap jadi bagian penting tim di MU. Hal ini yang akan jadi pertimbangan untuk memperpanjang kontrak bersama The Red Devils.",https://akcdn.detik.net.id/visual/2025/08/13/harry-maguire-1755075451583_169.jpeg?w=650&q=90,sepakbola,"Selasa, 21 Okt 2025 21:33 WIB",CNN Indonesia
"Muram Larasati, Potensi Alarice, Motivasi Salsabilla di Kejurdun Senam","Larasati Rengganis tampak muram. Dara 18 tahun ini tak bisa menyembunyikan mimik kecewanya saat berlangsungnya Kejuaraan Dunia Senam 2025 di Indonesia Arena, Senayan, Selasa (21/10).
Pesenam asal Jawa Timur ini hadir saat jumpa pers Alarice Mallica dan Salsabilla Hadi seusai tampil dalam Kejuaraan Dunia Senam 2025. Ia duduk di bawah, bukan di podium.
Sore itu, dara kelahiran 14 April 2007 ini hanya bisa menyaksikan Alarice dan Salsabilla tampil. Larasati tak bisa unjuk kebolehan karena mengalami cedera saat latihan.
Indra Sibarani, Manajer Indonesia di Kejuaraan Dunia Senam 2025, menyebut Larasati tidak bisa tampil dalam kualifikasi nomor artistik putri karena tertimpa cedera.
Cedera itu didapat Larasati dalam latihan palang bertingkat. Jari kelingking Larasati salah tumpuan. Namun, Larasati masih sempat menjalani podium training pada Jumat (17/10).
""Saat podium training masih bisa melakukan tiga alat, lantai, balance beam, dan meja lompat. Kondisinya masih baik, sesuai dengan kemampuan,"" kata Indra menjelaskan.
""Namun setelah dua hari, pembengkakan terjadi. Tangannya semakin sulit digerakkan, sehingga tim medis minta Laras harus diistirahatkan, meskipun dia memang sangat bersemangat.""
Kesempatan debut di Kejuaraan Dunia Senam pun sirna. Saat diajak foto bersama di atas podium jumpa pers, senyumnya tak lepas. Cahaya matanya juga tampak agak redup.
Bagaimana tidak, Larasati masuk skuad Indonesia di Kejuaraan Dunia Senam 2025 hanya sepekan sebelum pelaksanaan. Ia ditunjuk menggantikan Ameera Rahmajanni Hariadi.
Sedangkan Alarice menebar senyum bahagia. Dara 17 tahun ini memang tak lolos ke babak final, tetapi performanya tidak mengecewakan, bagi dirinya dan tim pelatih.
Pelatih senam artistik putri Indonesia, Eva Novalina Butar Butar, meyakini bahwa Indonesia masih punya asa lolos ke Olimpiade 2028, seperti pada edisi 2024.
Salah satunya adalah Alarice. Namun, atlet kelahiran Yogyakarta, 15 Mei 2008 ini harus berjuang keras. Tampil di Kejuaraan Dunia Senam 2025 hanyalah awalan bagi Alarice.
""Skill mereka [Alarice dan Salsabilla] harus ditingkatkan. Itu nomor satu, skill-nya harus dinaikkan, kemudian eksekusinya juga harus ditingkatkan,"" kata Eva.
Sementara Salsabilla, sebagai pesenam Indonesia paling senior, 20 tahun, semakin termotivasi. Bersaing dengan pesenam terbaik dunia membuat bara api di hatinya makin menyala.
""Ini pertama kali aku turun di kejuaraan dunia juga, pasti melihat mereka menambah motivasi buat aku untuk mengupgrade [kemampuan teknik],"" ucap Salsabilla.
Kejuaraan Dunia Senam 2025 memang sudah selesai bagi Larasati, Alarice, dan Salsabilla, tetapi masih ada kejuaraan dunia edisi berikutnya dan juga Kualifikasi Olimpiade 2028.",https://akcdn.detik.net.id/visual/2025/10/21/kejuaraan-dunia-senam-2025-1761050406935_169.jpeg?w=650&q=90,olahraga lain,"Selasa, 21 Okt 2025 20:40 WIB",CNN Indonesia
Kapan Kemenpora Tentukan Jumlah Atlet Indonesia di SEA Games 2025?,"Deputi Bidang Peningkatan Prestasi Olahraga Kemenpora RI, Surono menyampaikan jadwal penentuan jumlah atlet dan cabang olahraga kontingen Indonesia di SEA Games 2025.Surono mengatakan saat ini Tim Review Kemenpora RI masih meninjau kuantitas atlet yang akan berangkat ke SEA Games 2025 Thailand. Setidaknya pekan depan sudah ada kepastian soal ini.""Setelah hasil review mungkin seminggu atau dua minggu bisa selesai. Nanti akan kami laporkan ke pak Menteri [Erick Thohir] agar nanti Pak Menteri yang akan merilis mengenai jumlah atlet dan jumlah cabor yang akan berangkat,"" kata Surono di Kantor Kemenpora, Jakarta, Selasa (21/10).
Di luar atlet yang dikirim oleh pemerintah, Kemenpora membuka kesempatan bagi atlet untuk berangkat mandiri ke SEA Games 2025. Namun, Surono mengingatkan agar atlet yang bersangkutan tak dijamin bonus jika berprestasi di pesta olahraga Asia Tenggara itu.""Khusus untuk yang [berangkat] mandiri, mohon maaf mungkin untuk bonus kemungkinan itu nanti akan kami tangguhkan. Mungkin kemungkinan [bonus] tidak diberikan,"" ujarnya.""Tetapi tahun depan apabila ada pelatnas baik itu untuk SEA Games atau Asian Games. Kemungkinan ada yang namanya promosi dan degradasi,"" ia menambahkan.Lebih lanjut, Surono mengungkap alasan pemerintah memberangkatkan Timnas Indonesia Putri di cabor sepak bola. Pada edisi sebelumnya di SEA Games 2023, skuad Garuda Pertiwi tak ikut serta.
""Sepak bola putri ini kan sebenarnya tim yang sudah dipersiapkan bahkan sekarang [latihan] ke Jepang. Kemudian itu ada beberapa atlet yang dinaturalisasi,"" ucapnya.""Kemungkinan kalau seandainya naturalisasi itu ikut SEA Games, itu juga punya peluang untuk medali, dan kami akan dorong atlet-atlet yang terbaik,"" ia menegaskan.",https://akcdn.detik.net.id/visual/2025/10/21/surono-1761042452081_169.jpeg?w=650&q=90,olahraga lain,"Selasa, 21 Okt 2025 20:10 WIB",CNN Indonesia
Hasil French Open: Gregoria Mariska Kalah di Babak Pertama,"Gregoria Mariska Tunjung kalah dari Gao Fangjie dengan skor 21-18, 6-21, 13-21 pada babak pertama French Open 2025, Selasa (21/10).
Gregoria memulai laga dengan baik. dalam duel lawan Gao Fangjie. Ia memimpin 5-2 dan berlanjut menjadi 11-4 di interval.
Namun selepas interval, keunggulan tujuh angka itu perlahan musnah. Gao Fangjie bisa mengejar dan akhirnya menyamakan skor di kedudukan 15-15.
Gregoria lalu merebut dua poin beruntun sehingga memimpin 17-15. Setelah itu, pukulan Gregoria keluar sehingga kedudukan jadi 17-16.
Gregoria menambah poin berikutnya lewat serangan yang akurat. Tetapi kemudian ia kehilangan poin berikutnya. Skor pun berubah jadi 18-17 untuk keunggulan Gregoria.
Netting yang gagal dari Gregoria membuat kedudukan imbang di angka 18-18.
Gregoria lalu keluar dari tekanan Gao Fangjie. Ia merebut dua poin beruntun dan meraih game point di angka 20-18.
Gregoria langsung menyelesaikan gim pertama di kesempatan berikutnya. Pengembalian dari lawan yang gagal jadi poin terakhir Gregoria di gim pertama.
Masuk ke gim kedua, Gregoria tertinggal 1-9 setelah kehilangan sembilan angka beruntun. Gao Fangjie lalu memimpin 11-2 di interval gim kedua.
Seusai interval, alur permainan tak banyak berubah, Gao Fangjie terus melesat dan memimpin. Ia menutup gim kedua dengan skor 21-6 setelah pukulan Gregoria keluar.
Memasuki gim penentuan, pertarungan ketat kembali terjadi. Gregoria sempat memimpin 4-3 namun tertinggal 6-4.
Skor sempat sama kuat di angka 6-6. Namun kemudian Gao Fangjie bisa unggul tiga angka, 11-8 di interval.
Seusai interval, Gregoria berupaya keras mengejar. Ia sempat berjarak satu angka pada kedudukan 12-13, tetapi kemudian kehilangan dua poin berikutnya.
Skor sempat berubah jadi 13-15 setelah penempatan apik dari Gregoria di depan net. Namun sejumlah kesalahan dari Gregoria membuat Gao Fangjie terus melaju.
Gao Fangjie merebut match point di angka 20-13. Smes keras dari Gao Fangjie menyelesaikan laga di kesempatan berikutnya. Skor 21-13 untuk Gao Fangjie.",https://akcdn.detik.net.id/visual/2025/08/27/gregoria-mariska-tunjung-1756292522529_169.jpeg?w=650&q=90,raket,"Selasa, 21 Okt 2025 19:46 WIB",CNN Indonesia
Van Basten dan Sneijder Antusias Tanya Pastoor soal Timnas Indonesia,"Dua mantan pemain timnas Belanda, Marco van Basten dan Wesley Sneijder antusias menanyakan soal Timnas Indonesia kepada Alex Pastoor.
Pertanyaan itu muncul saat ketiganya hadir sebagai narasumber dalam wawancara dengan Ziggo Sports. Selain ketiganya, acara ini juga melibatkan eks pemain De Oranje, julukan Belanda, lainnya yakni Rafael van der Vaart.
Pastoor hadir di acara bincang-bincang itu menjelaskan soal karier singkatnya bersama Timnas Indonesia. Pastoor yang jadi bagian dari tim pelatih Patrick Kluivert kontraknya telah berakhirnya usai Tim Garuda gagal lolos ke Piala Dunia 2026.
Mantan pelatih Almere City itu mengatakan bahwa tim pelatih sudah berjuang maksimal untuk membawa Timnas Indonesia lolos ke Piala Dunia 2026. Ia juga tidak terkejut dengan keputusan harus berpisah dengan PSSI yang terbilang cepat.
Van Basten menyebut sejatinya Indonesia punya potensi besar. Hanya saja, upaya yang dilakukan Timnas Indonesia belum membuahkan hasil yang diinginkan.
Meski begitu, Van Basten menilai proyek bersama Kluivert dan kawan-kawan semestinya bisa tetap dilanjutkan. Pernyataan Van Basten itu disetujui oleh Pastoor.
Sedangkan Sneijder merespons pernyataan Pastoor dengan bicara soal reaksi dari fans Timnas Indonesia usai kegagalan lolos ke Piala Dunia 2026.
Pastoor pun tak memungkiri soal antusiasme besar dari suporter Timnas Indonesia. Kegagalan lolos ke Piala Dunia 2026 itu kemudian memicu reaksi dari publik.
""Secara umum proyek [bersama Timnas Indonesia] berjalan lancar, tapi di negara dengan antusiasme setinggi itu, perubahan hasil sedikit saja bisa memicu reaksi emosional besar dari publik,"" ucap Pastoor.",https://akcdn.detik.net.id/visual/2016/08/30/206e1314-45c2-447c-9685-0255dbd4227d_169.jpg?w=650&q=90,sepakbola,"Selasa, 21 Okt 2025 19:13 WIB",CNN Indonesia
7 Catatan Penting Jelang Arsenal vs Atletico di Liga Champions,"Arsenal akan menjamu Atletico Madrid dalam laga matchday ketiga Liga Champions di Stadion Emirates, Rabu (22/10) dini hari WIB. Berikut catatan penting jelang laga tersebut.
Arsenal mencatat start yang bagus di awal musim, baik di Liga Inggris maupun di ajang Liga Champions. Pada laga Liga Champions, The Gunners mengoleksi enam poin dari dua laga awal.
Torehan tersebut membuat Arsenal untuk saat ini ada di papan atas klasemen fase liga pada ajang Liga Champions. The Gunners pun ingin terus memburu kemenangan demi mendapatkan posisi di papan atas pada fase knock out.
Berikut catatan penting jelang duel Arsenal vs Atletico:
1. Arsenal mencatat sembilan clean sheet dalam 13 laga terakhir di fase grup/liga pada ajang Liga Champions.
2. Arsenal memenangkan 14 laga terakhir pada fse grup/liga di kompetisi Eropa. Dari 14 kemenangan itu, 11 di antaranya didapat dengan torehan clean sheet.
3. Arsenal meraih kemenangan dalam enam laga terakhir melawan tim Spanyol di Liga Champions. Mereka jadi tim pertama yang mampu melakukannya dalam sejarah Liga Champions/European Cup.
4. Arsenal sudah mengoleksi 99 kemenangan di ajang Liga Champions. Kemenangan atas Atletico bisa menggenapkan catatan kemenangan mereka jadi 100.
5. Atletico Madrid tak pernah meraih kemenangan dalam sembilan laga terakhir menghadapi tim Liga Inggris. Catatannya, empat kali imbang dan lima kali kalah.
6. Julian Alvarez mencetak tujuh gol dalam tujuh penampilan terakhir di ajang Liga Champions.
7. Namun Julian Alvarez tak bertaji dalam riwayat pertemuan lawan Arsenal. Ia tidak pernah mencetak gol ke gawang Arsenal dalam empat laga saat ia masih berkostum Manchester City.",https://akcdn.detik.net.id/visual/2025/06/24/soccer-club-atm-bot-1750718126833_169.jpeg?w=650&q=90,sepakbola,"Selasa, 21 Okt 2025 18:52 WIB",CNN Indonesia
Cerita Ronaldo Kunyah Rumput Saat Dilatih Sarri di Juventus,"Cristiano Ronaldo dilaporkan pernah mengunyah rumput untuk mendapatkan perasaan atau naluri yang baik sebelum melepaskan tendangan bebas dalam latihan.
Hal tersebut diungkapkan mantan pemain Juventus Gianluca Frabotta. Ketika itu Frabotta dan Ronaldo sama-sama membela Juventus pada musim 2018-2021.
Frabotta menceritakan saat Ronaldo frustrasi ketika menjalani latihan tendangan bebas karena pelatih Juventus saat itu Maurizio Sarri terlalu banyak bicara.
""Selama latihan taktis, Sarri menunjukkan kepadanya gerakan-gerakan yang harus dia lakukan dalam situasi bola mati,"" ucap Frabotta kepada Corriere della Sera seperti dilansir Bein Sports.
""Dia agak kesal. Dia berbeda; dia tidak butuh instruksi; dia bisa merasakan ke mana bola akan mengarah. Agar pelatih mengerti, dia mencabut rumput, mengendusnya, dan mengunyahnya,"" kata Frabotta mengenang.
'Insiden memakan rumput' itu bukan sekadar tindakan perlawanan, melainkan sebuah isyarat dari Ronaldo yang membiarkan tindakannya berbicara lebih keras daripada kata-kata.
Sementara Mauricio Sarri saat itu menuntut aspek teknis, Ronaldo lebih memilih naluri.
""Sarri mewakili kendali, disiplin, dan sistem, sementara Ronaldo mewakili intuisi, kebebasan, dan individualitas. Dua pemikiran yang bertolak belakang dalam sebuah proyek bersama yang, meskipun sukses di atas kertas, tidak pernah mencapai harmoni sejati,"" tulis Bein Sports.
Selama membela Juventus, Ronaldo total mengoleksi 81 gol dalam 98 pertandingan yang dilakoni di semua ajang.",https://akcdn.detik.net.id/visual/2021/08/23/udinese-vs-juventus-3_169.jpeg?w=650&q=90,sepakbola,"Selasa, 21 Okt 2025 18:16 WIB",CNN Indonesia
Klok Pilih Bojan Hodak Tetap di Persib daripada Latih Indonesia,"Kapten Persib Bandung, Marc Klok, secara terbuka menyatakan penolakannya terhadap wacana Bojan Hodak menjadi pelatih Timnas Indonesia. Hal ini disampaikannya menanggapi rumor yang tengah berkembang di media sosial dan komunitas sepak bola nasional.
""Dia harus lihat kan. Kalau dia mau, silakan. Kalau buat saya di Persib oke. Kami mau hattrick [gelar juara liga] soalnya. Tidak bisa keluar dari saya untuk ini,"" tegas Klok dikutip dari Antara.
Pernyataan Klok ini merujuk pada keinginannya mempertahankan Hodak di Persib demi meraih gelar juara Liga 1 untuk ketiga kalinya secara beruntun.
Spekulasi tentang calon pelatih baru Timnas Indonesia memang sedang hangat dibicarakan setelah PSSI resmi mengakhiri kerja sama dengan Patrick Kluivert.
Kegagalan membawa Indonesia lolos ke Piala Dunia 2026 menjadi akhir dari kiprah Kluivert bersama skuad Garuda.
Sejumlah nama mulai disebut sebagai kandidat pengganti, termasuk Frank de Boer hingga Bojan Hodak, pelatih asal Kroasia yang sukses membawa Persib Bandung juara Liga 1 dalam dua musim beruntun.
Meski demikian, Hodak memilih merespons isu tersebut dengan santai. Ia menyebut bahwa dirinya belum menerima tawaran apapun dari PSSI.
""Terima kasih banyak. Saya tidak ingin berkomentar soal jadi pelatih Timnas Indonesia. Itu rumor, selalu ada banyak rumor di luar sana. Tetapi, Anda harus menanyakan hal ini ke PSSI. Jangan tanyakan pada saya,"" kata Hodak kepada media.",https://akcdn.detik.net.id/visual/2024/06/01/persib-bandung-rebut-juara-liga-1_169.jpeg?w=650&q=90,sepakbola,"Selasa, 21 Okt 2025 17:44 WIB",CNN Indonesia
"Sandy dan Shayne Main Babak 2, Buriram Kalah Dramatis dari Melbourne","Buriram United menelan kekalahan dramatis 1-2 dari Melbourne City FC pada laga ketiga fase grup wilayah timur Liga Champions Elite Asia 2025/2026 di Stadion Melbourne Rectangular, Selasa (21/10).
Dalam pertandingan ini, dua pemain Timnas Indonesia, Shayne Pattynama dan Sandy Walsh, lebih dulu duduk di bangku cadangan. Shayne masuk pada menit ke-66, dan Sandy masuk menit 80.
Kubu tuan rumah bermain lebih dominan sejak di babak pertama. Melbourne City FC mencatat satu shot on target dari total empat sepakan yang dilepaskan. Sementara Buriram hanya menorehkan satu tendangan tanpa shot on target.
Kendati demikian, pemain Buriram Goran Causic sempat melesakkan bola ke dalam gawang lewat tandukan saat injury time babak pertama. Namun golnya dianulir wasit setelah meninjau lewat VAR.
Di babak kedua, Melbourne City FC tak mengendurkan serangan. Ini terlihat dari peluang demi peluang yang dibukukan Max Caputo dan kawan-kawan.
Namun demikian, Buriram justru mampu bermain efektif meski sedikit telat panas. Di menit ke-72, Goran Causic mencatatkan nama di papan skor setelah memaksimalkan bola rebound hasil tendangan Peter Zulj.
Setelah tempo permainan meningkat di akhir laga. Tim tuan rumah kemudian berhasil menyamakan kedudukan lewat aElbasan Rashani di menit ke-83.
Pertandingan nyaris berakhir imbang 1-1. Namun, Melbourne City melengkapi comeback melalui gol Max Caputo di injury time pada menit ke-90+6 usai menerima umpan silang dari sisi kanan.
Caputo berhasil lolos dari jebakan offside setelah Sandy Walsh telat menarik offside. Tidak ada gol tambahan yang tercipta hingga wasit meniup peluit panjang dan kemenangan 2-1 Melbourne City tetap bertahan.
Kemenangan membuat Melbourne City menanjak ke peringkat tujuh klasemen sementara Champions League Elite zona Timur dengan tiga poin. Mereka akhirnya membukukan kemenangan perdana setelah dua laga terakhir menelan kekalahan.
Sedangkan hasil buruk meneruskan rapor merah Buriram United. Pasalnya, mereka sudah dua kali kalah beruntun. Saat ini Sandy Walsh dan rekan-rekan ada di posisi delapan di klasemen sementara.",https://akcdn.detik.net.id/visual/2025/10/21/melbourne-city-vs-buriram-united-1761041253799_169.jpeg?w=650&q=90,sepakbola,"Selasa, 21 Okt 2025 17:12 WIB",CNN Indonesia
Dua Atlet Putri Indonesia Tak Lolos Final Kejuaraan Dunia Senam,"Dua pesenam putri Indonesia, Salsabilla Hadi Pamungkas dan Alarice Mallica Prakoso, gagal meraih tiket ke babak final Kejuaraan Dunia Senam Artistik 2025, Selasa (21/10).
Dalam perlombaan di Indonesia Arena tersebut poin yang dikumpulkan Salsabilla dan Alarice tidak masuk catatan terbaik, walau kualifikasi sedang berjalan.
Kontingen Indonesia mengawali perlombaan dengan bermain meja lompat. Alarice menjadi pelompat pertama dan Salsabilla kedua. Alarice hanya sekali mencoba dan Salsabilla dua kali.
Hasilnya, Alarice tak mendapatkan poin karena hanya sekali mencoba, sedangkan Salabilla mendapatkan 12.616 poin. Salsabilla berada di peringkat ke-19.
Selanjutnya Alarice dan Salsabilla bermain palang bertingkat. Keduanya bisa menyelesaikan permainan tanpa terjatuh, tetapi saat mendarat sempat goyang dan bergerak.
Hasilnya, Alarice mendapat 10.600 poin dan berada di urutan ke-60, sedangkan Salsabilla meraih 9.800 poin dan berada di urutan ke-66 sementara kualifikasi.
Dari palang bertingkat, Alarice dan Salsabilla langsung bermain papan keseimbangan. Pada apparatus ini Alarice dan Salabilla sama-sama sempat terjatuh saat bermain.
Hasilnya, Salsabilla mendapat 10.266 poin dan berada di urutan ke-71. Adapun Alarice membukukan 10.000 poin sehingga berada di urutan ke-75.
Terakhir, Alarice dan Salsabilla bermain senam lantai. Alarice bermain lebih dahulu diiringi musik, disusul Salsabilla dengan iringan musik yang sama.
Hasilnya Alarice mendapatkan 11.766 poin dan berada di urutan ke-37. Sedangkan Salsabilla meraup 11.433 poin dan berada di peringkat ke-53 nomor senam lantai.
Dengan poin-poin yang diraih ini, total poin yang diraih Alarice dan Salsabilla untuk semua apparatus atau all aroud juga tidak lolos ke putaran final, posisi ke-43 dan 44.
Sementara itu, satu pesenam putri Indonesia lainnya, Larasati Rengganis tidak ikut berlomba. Pesenam 18 tahun ini tak bisa tampil karena mengalami cedera.",https://akcdn.detik.net.id/visual/2025/10/19/latihan-resmi-pesenam-putri-indonesia-jelang-kejuaraan-dunia-gimnastik-2025-1760826119154_169.jpeg?w=650&q=90,olahraga lain,"Selasa, 21 Okt 2025 16:23 WIB",CNN Indonesia
